"container_sha256","container_extension","representative_path","member_path","member_type","uncompressed_bytes","compressed_bytes","member_sha256","read_state"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/receipts/README.md","FILE","879","499","61CFE232408E6303600A70E913D4305B211D8C29418700F597F4567A8E8EE422","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/registry_addendum_20260809.json","FILE","3016","1238","AE4B4C8E27FBF5175B95F7A03B3624ACEB1907F2C04E3627A8910B19324F337B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/registry_addendum_v051_industrial_20260809.json","FILE","5093","2274","8287CE55F6D970FBF9A51A3725FA22B7C5BECA719C4E894851BADEBC783583A0","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/registry.json","FILE","13036","3379","2A0E1E1C9BB20AD481F5405C2D63FE40E597F2A0124EB6264E909F95DE7E9E17","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-matched-games-v0.6.2/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-matched-games-v0.6.2/INVALID_DO_NOT_USE.md","FILE","311","235","F6E22AB4DFC58A2E218DAAF4338D8DE0C5E7AF9F3344DA4B2A630451C24BFAF3","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-attempt1-failed/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-attempt1-failed/FAILURE_RECEIPT.json","FILE","753","457","BA8F19745D65281F7EC1745087DD5B31B4114F2401A55DB05E0F1AA8FD1AA428","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/adjudications/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/adjudications/adjudication_2024-10.json.gz","FILE","2020875","2020875","233F58E4C2DE9200C5074118E50AF8293063A4AE82BA822D7EBB57D9E4B282E4","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/adjudications/adjudication_2024-11.json.gz","FILE","2001759","2001759","DC591A5AC618D5D46E6852FEC835E9DADB10CE95C3F8B1D346C3746BFECC1E70","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/adjudications/adjudication_2024-12.json.gz","FILE","1965961","1965961","6A88FF04E36559D49E01B917D5D73FD3260B98768A4D057F8FFF0CCF5BE024D0","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/freezes/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/freezes/freeze_2024-10.json.gz","FILE","6467215","6467215","12C1EE70FB880E9D5ED339A168E1DE67B47469B3D9474875DC2C4BC27A9D26D2","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/freezes/freeze_2024-11.json.gz","FILE","6555057","6555057","F92D00CF94FAC56B664BBF2D17F4DA5AC4CEC4F27935D20E19F9D304525CAB3F","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/freezes/freeze_2024-12.json.gz","FILE","6610939","6610939","25249A918BD16BA68FD48C815D0DA43741186FF8E9C2CCF93836BE1FC7EB9B18","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/MANIFEST_SHA256.txt","FILE","1716","868","2D4FA1AD70D028700946FF7EC286001359F601378EF5BF98DB0BDE3F815FF1E7","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/priors/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/priors/prior_after_2024-10_ORDINARY.json.gz","FILE","308730","295753","BF6CF670ACA052CE5EF2B0C2C3AC79CD4CA52934C90914434F0624643EA8DAE5","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/priors/prior_after_2024-11_ORDINARY.json.gz","FILE","311048","297448","77001384D15495E7F80DF48B4497E07C5CC5C8FC7B685B921D0F797358938B62","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/priors/prior_after_2024-12_YEAR_END_UNCALIBRATED.json.gz","FILE","313305","300133","F5567F30DE01D0111A68EBFD85B58DC9C21601A3F4F02612DCC98A37F8ABB3B1","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/RESULT.json","FILE","4684","1963","E46979DF9CAAD9D38441A670BE8F530DA55FBAEF05580BD03B5B4891BEDC3AFC","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/SEQUENCE.json","FILE","1907","712","736645523C2E19F5575D6D8AC6E29A9875CA99321278E9B48EC7ADF1FAEEFEA1","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/structured_months/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/structured_months/month_2024-10.json.gz","FILE","210575","210575","AC08485E9A861C43AF4CCCF52DCEE8E18C21E002E2D7D4301274AD01220D41BE","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/structured_months/month_2024-11.json.gz","FILE","197693","197693","345F3E61B480182990AC99FAD39DACB61B47196DE83D2694BFBCE23DFD4C39C4","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/structured_months/month_2024-12.json.gz","FILE","181447","181447","BEF670221D208999DFE0B61940E233407A377C3493E30A4D9222517C7C666576","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/z_post/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/z_post/z_post_2024-10.json","FILE","272","215","BB9070BD7929B5AE98565E67DCA11BE68871BC62E73118F9A07272DA48EDF653","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/z_post/z_post_2024-11.json","FILE","272","216","52B0E81AFC6698FB6D8F90191F714D4F8E25F27A9EDD3C6A9F637F76A8A44B52","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-completion-oct-dec/z_post/z_post_2024-12.json","FILE","272","216","6B830224E4A13B3FBD80990AA61F030F0B8139CA784DAF392DE04827306A3540","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-attempt1-failed/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-attempt1-failed/FAILURE_RECEIPT.json","FILE","835","491","CAF310BADC6CA56A6D6027D67B15424E13D07DF66A5CF337D100E77CE95465A8","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-01.json.gz","FILE","1834166","1834166","69E2001E45CD9ADB671B03B93B1E21FB6FF7DE9B4446C9C283FD7820B7FE9022","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-02.json.gz","FILE","1850910","1850910","A8C2ECCBB6D4B38CF108B82CA711EFF117551002FA41BDB00567C7A10EBE6F36","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-03.json.gz","FILE","1856115","1856115","70EA22C5EB929291CC18C86CD077ECAC21209BBB687FC92951C294FFC178A53C","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-04.json.gz","FILE","1900089","1900089","391CF1D5C0335C97067111529589E7A354DA004625B7EB1EEE195713D6A5A47F","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-05.json.gz","FILE","1918971","1918971","7C44FEE316B6ABAD37AD43E23CF40195D361A945EF24030F5426FFAEC170F3C9","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-06.json.gz","FILE","1891857","1891857","2A2ECC69C6C7796EEC58351C10D2E006004CE1245A678F459B65B932620F39AB","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-07.json.gz","FILE","1954974","1954974","099BD1A47AA6505F6D2154875E98432FE5FA72AC9B5FDB83945DD18CB260573D","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-08.json.gz","FILE","1856398","1856398","B1D8DD659FD3E571BB05E9F6A77FC8317D8A42F6761E9D9F2176218255E30143","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/adjudications/adjudication_2024-09.json.gz","FILE","1964202","1964202","F507329CFFA933FA1109E2549DEF04C0A1B793DEAB00ABD3FA1FB233B26E91FA","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-01.json.gz","FILE","5825042","5825042","54D862E4657E5EEA51D02D1BBC6499285B1BEDEFC5E69A95BB6D1A344D432E79","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-02.json.gz","FILE","5907419","5907419","26B699C8D452D38A678E1CF8BA92DD654D184C4FFE9472BF25805531A37CB91B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-03.json.gz","FILE","5978443","5978443","D58D744095B9ACD758916F7E60CA345AC4812CA47B23E841212DE32C2DF6EF21","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-04.json.gz","FILE","6034870","6034870","E36925154E26397EBB67E494BE24B7E9E27FB0172E794725F526CE31A3B6AEB5","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-05.json.gz","FILE","6131148","6131148","D334C3B580F53C977F2E594076332877D0E3FD3CD5F153B464FCC785EB931D05","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-06.json.gz","FILE","6196900","6196900","AB49DF2F253C0BE68391E12FFF1C7339331DB8F46A7ECBF5AB113847168FED0B","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-07.json.gz","FILE","6248859","6248859","FE2581C624492AF1A7039AB52126D886E0773FD6E1C8FCD36FB95C423CEC017C","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-08.json.gz","FILE","6278790","6278790","335C65EE801F492F8BDD4B66C053C91847FB194CEB13315980F6CFDC672841BB","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/freezes/freeze_2024-09.json.gz","FILE","6385872","6385872","EE7D91E9AAE51B09D824D58C4BF2AF963844DC3C75FE425EBB80A1C5BF8886E6","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/MANIFEST_SHA256.txt","FILE","4793","2150","D365286045A699DEF2EB0C7C9252A09EA33CD7B4360BA8553EFCC53829E97BD4","DECOMPRESSED_BYTES_HASHED"
"34B8864FE7D6D1D39C076C5CEFB3702D992D43EC4A08A6812A645AB7657AF9B7",".zip","C:\Users\User\Documents\Codex\2026-08-10\bma-terra-succession-20260810\work\bma-v065-validation\bma-v065-b732c53.zip","evidence/runs/aeat-ch72-monthly-seasonal-v0.6.5-2024-causal-mini-jan-sep/priors/","DIRECTORY","0","0",,"DIRECTORY_ENTRY"
